	Review Text	Review Title	Star Rating	negative	neutral	positive
12840	 Women’s western wear on this app are really cool		5	0.0	0.755	0.245
12841	 Aamzing app		5	0.0	1.0	0.0
12843	Anyone who uses koovs , roposo or voonik for women shopping please stop using such apps and start using flyrobe app		5	0.098	0.8	0.102
12844	 Because the app provideds satisfactory collections of outfits for women shopping		5	0.0	0.8	0.2
12846	As per me , the flyrobe app is beating all of its competition hands down as it helos us to rent clothes rather than buying such clothes		5	0.107	0.893	0.0
12847	 I am very much like the collection of outfits		5	0.0	0.716	0.284
12849	All my friends who want to saty upto date with the best of designer wear must try the flyrobe app		5	0.0	0.664	0.336
12850	 I found this app suitable for women shopping		5	0.0	1.0	0.0
12851	 Classic features		5	0.0	1.0	0.0
12853	Erlier me and my office colleague were using voonik app for renting branded outfits for our office party but sometimes it provided low quality outfits		5	0.096	0.836	0.067
12854	 Then we change women shopping app and started using flyrobe app and now we all are so happy to using this app		5	0.0	0.816	0.184
12856	Flyrobe app is a very addictive as it offers a wide range of outfits collection , before i did not use it such type of women shopping app in a phone		5	0.0	1.0	0.0
12857	 But now i love it		5	0.0	0.417	0.583
12859	Flyrobe has changed the traditional trend of buing clothes and introduced a great concept of renting clothes		5	0.0	0.785	0.215
12860	 I am quite happy with the services and quality of the outfits		5	0.0	0.715	0.285
12861	 Better than roposo		5	0.0	0.408	0.592
12863	According to me flyrobe is the definitely one of the best online women shoppin app on my Smartphone		5	0.0	0.699	0.301
12864	 My experience with this app of renting one crop top was satisfactory		5	0.0	0.699	0.301
12866	Flyrobe provides the best way to keep an eye on all new designer wear		5	0.0	0.756	0.244
12867	 I love using this app for it's offers and deals		5	0.0	0.656	0.344
12868	 It is the best online store for women shopping		5	0.0	0.656	0.344
12870	Actully in past i tried many other women shopping apps but they all are not providing clothes on rent		5	0.0	1.0	0.0
12871	 Then i tried the flyrobe app for renting best branded outfits		5	0.0	0.682	0.318
12873	I absolutely love the flyrobe online women shopping app		5	0.0	0.609	0.391
12874	 What i was found out here is the quality of women apparel rented on this app to be really of high quality		5	0.0	1.0	0.0
12876	I am so haapy and satisfied too after rent clothes through flyrobe app		5	0.0	0.782	0.218
12877	 This app is great for renting bridal gown and many more		5	0.0	0.709	0.291
12878	 I love it's collection of outfits		5	0.0	0.488	0.512
12880	I am using this flyrobe app for like more than 5 months and i have almost rent clothes of all types for attending parties		5	0.0	0.785	0.215
12881	 Nice user experience here i get		5	0.0	0.588	0.412
12883	I have been using this app for many reasons like it is rented clothes on time		5	0.0	0.848	0.152
12884	 as we all quality or brand value of outfit is nice one		5	0.0	0.658	0.342
12885	 I must say it is better than koov app		5	0.0	0.707	0.293
12888	I just love to wear trendy and hot outfits		4	0.0	0.625	0.375
12889	 Here I find all such kind of outfits on rent		4	0.0	1.0	0.0
12890	 Best app for rent clothes from rather than koovs and roposo i would say		4	0.0	0.741	0.259
12892	I used this app to rent clothes		5	0.0	1.0	0.0
12893	 I can safely say that it’s one of the fastest growing women shopping app is flyrobe and not a koov or voonik		5	0.0	0.786	0.214
12895	If you love to inhance your latest styles and trends knowledge , then you have to try this app flyrobe		5	0.0	0.811	0.189
12896	 I have been using it for renting clothes and now i am a happy user of it		5	0.0	0.778	0.222
12898	I have not little bit idea that , the flyrobe app is such a classic app to rent clothes from it		3	0.0	1.0	0.0
12899	 I totlly enjoy using this app		3	0.0	0.556	0.444
12900	 Amazing offers are also provided by the app		3	0.0	0.648	0.352
12901	I have not little bit idea that , the flyrobe app is such a classic app to rent clothes from it		3	0.0	1.0	0.0
12902	 I totlly enjoy using this app		3	0.0	0.556	0.444
12903	 Amazing offers are also provided by the app		3	0.0	0.648	0.352
12906	If you want to rent western and ethnic wear then you just once try this flyrobe app		5	0.0	0.925	0.075
12907	 My experience of renting clothes from flyrobe app was a really good		5	0.0	0.758	0.242
12909	In the flyrobe app I found some fantastic designer outfits and sarees collection which i have not seen in any other women shopping app		5	0.0	0.854	0.146
12910	 I like the app		5	0.0	0.444	0.556
12911	 Great app		5	0.0	0.196	0.804
12913	I will definitely recommend this app for all my friends who want to stay upto date with the latest styles		5	0.0	0.61	0.39
12914	 I love using this app for it's Coupons and Deals as well as for offers		5	0.0	0.656	0.344
12916	Many other online women shooping apps are there on play store but i prfer rent clothes from flyrobe app		5	0.0	0.909	0.091
12917	 It is the best place to rent clothes form		5	0.0	0.656	0.344
12918	 I love the app		5	0.0	0.323	0.677
12920	Download flyrobe app and stay upto date with the latest styles and the best of designer wear		5	0.0	0.792	0.208
12921	 The app is best for women shopping		5	0.0	0.588	0.412
12922	 I am totally satisfied with the quality of outfits		5	0.0	0.694	0.306
12924	One of the better women shopping is flyrobe app i would say		5	0.0	0.775	0.225
12925	 My experience with flyrobe app for women shopping was very satisfying		5	0.0	0.752	0.248
12926	 Amazing app with cool offers		5	0.0	0.33	0.67
12928	People there are many women shopping apps are available on play store like koovs , asos , voonik , roposo and many more but among all the flyrobe is best app to rent clothes		5	0.0	0.752	0.248
12931	All you need to do first is download the app in your smart phone to see it's more than 1000 styles collection for women shopping		5	0.0	0.899	0.101
12932	 I am a happy buyer of the app		5	0.0	0.575	0.425
12933	All you need to do first is download the app in your smart phone to see it's more than 1000 styles collection for women shopping		5	0.0	0.899	0.101
12934	 I am a happy buyer of the app		5	0.0	0.575	0.425
12935	All you need to do first is download the app in your smart phone to see it's more than 1000 styles collection for women shopping		5	0.0	0.899	0.101
12936	 I am a happy buyer of the app		5	0.0	0.575	0.425
12938	Not only me but also my friends were tried the flyrobe app for renting designer outfits online and I found the collection over here was fabulous		5	0.0	0.724	0.276
12939	 Amazing app		5	0.0	0.208	0.792
12941	For my every occasion i need new dreess to wear and do not want to purchase such a dress at high price		5	0.06	0.94	0.0
12942	 So my brother suggested me flyrobe app and now i am happily renting clothes from it		5	0.0	0.795	0.205
12943	For my every occasion i need new dreess to wear and do not want to purchase such a dress at high price		5	0.06	0.94	0.0
12944	 So my brother suggested me flyrobe app and now i am happily renting clothes from it		5	0.0	0.795	0.205
12946	Thank you so much flyrobe app		5	0.0	0.667	0.333
12947	 My dress for a new cocktail party is now just a click away		5	0.0	0.787	0.213
12948	 best app for women shopping rather than voonik and roposo		5	0.0	0.682	0.318
12951	The flyrobe app includes Sarees , Lehenga Sarees , an Anarkali , a Gown and many more dsigner outfits for women shopping		5	0.0	1.0	0.0
12952	 It is very simple to use plus free of cost available		5	0.0	0.752	0.248
12954	The flyrobe app offers absolutely classic collection of western outfits		5	0.0	1.0	0.0
12955	 Curated collections of this app i love a lot		5	0.0	0.588	0.412
12956	 Koovs , asos are nothing in front of flyrobe app		5	0.0	1.0	0.0
12958	Wonderful		5	0.0	0.0	1.0
12959	The flyrobe app provides clothes on rent for women and the men both		5	0.0	1.0	0.0
12960	 I am so much satisfy with delivery and customer care service which is offerd by flyrobe than voonik		5	0.0	0.698	0.302
12962	I just saw the collection of the outfits and i loved it		5	0.0	0.698	0.302
12963	 It is a definitely one of the best online women shopping app		5	0.0	0.566	0.434
12964	 I have using it from a long time and now i am happy use of it		5	0.0	0.764	0.236
12966	The flyrobe app takes women shopping to a whole new level		5	0.0	1.0	0.0
12967	 Here i got some trendy and best-in-class western and ethnic wear collection for wich i was looking		5	0.0	1.0	0.0
12968	 I like the app		5	0.0	0.444	0.556
12970	This app saves my lot of time and also provides me cool and trendy outfits on rent		5	0.0	0.874	0.126
12971	 Accoriding to me it is a fantastic place for rent clothes from		5	0.0	0.735	0.265
12973	There are few better shops to rent clothes among all them flyrobe app is one		5	0.0	0.828	0.172
12974	 It bringing the concept of hassle-free renting clothes rather than buying it		5	0.0	1.0	0.0
12975	 Koovs is not better than flyrobe		5	0.325	0.675	0.0
12977	This is a great women shopping where you can find all outfits on rent as per your need		5	0.0	0.796	0.204
12978	 And people don't worry the app is free of cost available on play store		5	0.0	0.576	0.424
12980	you will always be amazed to see such awesome customised fitting and best quality clothes on flyrobes which are always unique than koos for such unbelievable price you csn save a lot for other purposes		5	0.0	0.637	0.363
12981	Very much thank you flyrobe app for offering us diverse range of outfits		5	0.0	0.812	0.188
12982	 I like to use you for renting clothes		5	0.0	0.706	0.294
12983	 Yoy are the best place for women shopping		5	0.0	0.625	0.375
12984	 I like you		5	0.0	0.286	0.714
12986	The flyroe app offers more than 1000 styles for women shopping such feature i did not found in asos and voonik app		5	0.0	1.0	0.0
12987	 It is fantastic place for rent clothes from		5	0.0	0.66	0.34
12989	Very grateful to the makers of this app ,was really made one classic app for womens shoopin name called flyrobe		5	0.0	0.852	0.148
12990	 Iam highly impressed with the offers and deals which flyrobe gives		5	0.0	0.747	0.253
12992	When i see the rental price, it look like price of dress		1	0.0	0.8	0.2
12993	 Too costly		1	0.583	0.417	0.0
12999	For all the new people Use 2CTF1HY to get discount		1	0.0	1.0	0.0
13000	flyrobes is really a wonderful app for all types of party goers who doesnt want to break their bank but still get awesome clothes to wear on a daily basis		5	0.032	0.684	0.285
13002	Actually i was waiting if someone could come up with this kind of app or not? But the flyrobe app i found and my dream came true		5	0.0	0.827	0.173
13003	 I just using this app to rent clothes from		5	0.0	1.0	0.0
13006	All is so easy here like to rent clothes make payment, select size etc		5	0.0	0.648	0.352
13007	 particularly for this reason i love the app most		5	0.0	0.625	0.375
